created_by_id,latitude,longitude,police_station,created_datetime
FKUSR00433,12.9697261,77.5756543,City Market,2024-04-07 04:48:46+00:00
FKUSR01899,13.0601425,77.6525425,Hennuru,2024-04-07 04:48:46+00:00
FKUSR00507,12.970385,77.7000783,HAL Old Airport,2024-04-07 04:47:46+00:00
FKUSR01186,12.9801655,77.555187,Magadi Road,2024-04-07 04:45:46+00:00
FKUSR02081,12.95796561395028,77.56871144145997,V.V.Puram (C.Pet),2024-04-07 04:41:46+00:00
FKUSR00627,12.9782391,77.5425155,Vijayanagara,2024-04-07 04:38:46+00:00
FKUSR00085,12.9564764,77.6487989,Jeevanbheemanagar,2024-04-07 04:37:46+00:00
FKUSR01119,12.9646519,77.5764644,City Market,2024-04-07 04:36:46+00:00
FKUSR02078,13.0607247,77.4614533,Chikkabanavara,2024-04-07 04:33:46+00:00
FKUSR00305,12.9261864,77.5837452,Jayanagara,2024-04-07 04:31:46+00:00
FKUSR01535,12.9328492,77.6312173,Adugodi,2024-04-07 04:30:46+00:00
FKUSR01303,13.0244137,77.548195,Yeshwanthpura,2024-04-07 04:29:46+00:00
FKUSR00438,12.9535555,77.5426501,Byatarayanapura,2024-04-07 04:29:46+00:00
FKUSR02175,12.9169267,77.6314508,Madiwala,2024-04-07 04:28:46+00:00
FKUSR00140,12.9812056,77.6095321,Shivajinagar,2024-04-07 04:28:46+00:00
FKUSR00072,12.9698849,77.5828716,Halasuru Gate,2024-04-07 04:25:46+00:00
FKUSR00020,12.9797266,77.5769921,Upparpet,2024-04-07 04:18:46+00:00
FKUSR00667,12.9941798,77.5891014,High ground,2024-04-07 04:18:46+00:00
FKUSR00124,12.974058,77.607628,Ashok Nagar,2024-04-07 04:17:46+00:00
FKUSR00182,12.9115717,77.6381133,HSR Layout,2024-04-07 04:17:46+00:00
FKUSR00129,12.9640083,77.5829767,Halasuru Gate,2024-04-07 04:14:46+00:00
FKUSR00220,12.980845,77.6103712,Shivajinagar,2024-04-07 04:10:46+00:00
FKUSR00396,13.0120517,77.5528291,Malleshwaram,2024-04-07 04:03:46+00:00
FKUSR00134,12.9127417,77.680525,Bellandur,2024-04-07 04:00:46+00:00
FKUSR01439,13.053627,77.7624038,K.R. Pura,2024-04-07 03:51:46+00:00
FKUSR00897,12.9831943,77.5969591,Cubbon Park,2024-04-07 03:45:46+00:00
FKUSR00894,13.007154,77.6215196,K.G. Halli,2024-04-07 03:44:46+00:00
FKUSR02101,12.9809405,77.5887487,Cubbon Park,2024-04-07 03:43:46+00:00
FKUSR00323,12.9829258,77.6112078,Shivajinagar,2024-04-07 03:42:46+00:00
FKUSR00389,12.9975109,77.5501142,Vijayanagara,2024-04-07 03:37:46+00:00
FKUSR01111,12.9798859,77.6025633,Shivajinagar,2024-04-07 03:28:46+00:00
FKUSR00668,12.979621,77.6071715,Shivajinagar,2024-04-07 03:24:46+00:00
FKUSR01446,12.9316283,77.5838268,Jayanagara,2024-04-07 03:23:46+00:00
FKUSR00406,13.0120476,77.5522939,Malleshwaram,2024-04-07 03:20:46+00:00
FKUSR00269,13.0002006,77.5505706,Malleshwaram,2024-04-07 03:19:46+00:00
FKUSR00054,12.9588969,77.6455169,Jeevanbheemanagar,2024-04-07 03:18:46+00:00
FKUSR00039,12.9259596,77.6764485,Bellandur,2024-04-07 03:03:46+00:00
FKUSR02087,12.9744543,77.6244363,Halasur,2024-04-07 03:01:46+00:00
FKUSR01365,12.9945022,77.6180324,Pulikeshinagar(F.Town),2024-04-07 03:00:46+00:00
FKUSR00734,13.0502583,77.5929433,Kodigehalli,2024-04-07 02:58:46+00:00
FKUSR00317,12.9415002,77.5849595,Wilson Garden,2024-04-07 02:47:46+00:00
FKUSR01178,12.9950716,77.6981139,Mahadevapura,2024-04-07 02:47:46+00:00
FKUSR00479,12.9789384,77.5810665,Upparpet,2024-04-07 02:46:46+00:00
FKUSR00047,12.972899,77.6167474,Halasur,2024-04-07 02:45:46+00:00
FKUSR00280,12.9811034,77.6101346,Shivajinagar,2024-04-07 02:32:46+00:00
FKUSR02090,13.0520939,77.4873032,Chikkabanavara,2024-04-07 02:30:46+00:00
FKUSR00338,12.9605399,77.5127885,Jnanabharathi,2024-04-07 02:30:46+00:00
FKUSR01035,13.0193253,77.7085686,K.R. Pura,2024-04-07 02:22:46+00:00
FKUSR00209,13.0232079,77.5842888,Kodigehalli,2024-04-07 02:07:46+00:00
FKUSR00437,12.970103,77.5757146,City Market,2024-04-07 02:05:46+00:00
FKUSR01396,12.936349,77.6065429,Mico Layout,2024-04-07 02:02:46+00:00
FKUSR00694,12.9695733,77.5760384,City Market,2024-04-07 01:47:46+00:00
FKUSR00921,13.0189785,77.654761,Banaswadi,2024-04-07 01:38:46+00:00
FKUSR00107,12.9962929,77.5845092,Sheshadripuram,2024-04-07 01:36:46+00:00
FKUSR00296,12.9667735,77.5997795,Ashok Nagar,2024-04-07 01:36:46+00:00
FKUSR01378,12.9174335,77.5796866,Jayanagara,2024-04-07 01:35:46+00:00
FKUSR00286,13.022246,77.6396154,Banaswadi,2024-04-07 01:34:46+00:00
FKUSR00524,12.9726674,77.6274653,Halasur,2024-04-07 01:32:46+00:00
FKUSR00053,12.9112463,77.637998,HSR Layout,2024-04-07 01:31:46+00:00
FKUSR00330,12.9364115,77.6017689,Mico Layout,2024-04-07 01:27:46+00:00
FKUSR00828,12.9058188,77.5427069,K.S. Layout,2024-04-07 01:25:46+00:00
FKUSR02079,13.0348072,77.5680502,Kodigehalli,2024-04-07 01:20:46+00:00
FKUSR01632,13.0353529,77.5674026,Sadashivanagar,2024-04-07 01:16:46+00:00
FKUSR00584,12.9571593,77.5688569,V.V.Puram (C.Pet),2024-04-07 01:13:46+00:00
FKUSR00910,13.0003569,77.6771141,Banaswadi,2024-04-07 01:13:46+00:00
FKUSR01833,13.0104184,77.5499854,Malleshwaram,2024-04-07 01:10:46+00:00
FKUSR01415,12.952583,77.6999465,HAL Old Airport,2024-04-07 01:03:46+00:00
FKUSR00964,12.9700967,77.6392417,Jeevanbheemanagar,2024-04-07 00:56:46+00:00
FKUSR00816,13.034835815429688,77.58860680569467,Kodigehalli,2024-04-07 00:54:46+00:00
FKUSR00336,12.9033414,77.6759154,Bellandur,2024-04-07 00:53:46+00:00
FKUSR00501,12.9692828,77.6475113,Jeevanbheemanagar,2024-04-07 00:48:46+00:00
FKUSR00517,12.9374123,77.5801436,Wilson Garden,2024-04-07 00:47:46+00:00
FKUSR00203,12.9738852,77.5789876,Upparpet,2024-04-07 00:46:46+00:00
FKUSR01941,13.0111827,77.5545279,Malleshwaram,2024-04-07 00:46:46+00:00
FKUSR01069,12.9315075,77.5796687,Jayanagara,2024-04-07 00:41:46+00:00
FKUSR01062,12.8701549,77.6534487,Electronic City,2024-04-07 00:40:46+00:00
FKUSR00130,12.9785955,77.5751264,Upparpet,2024-04-07 00:39:46+00:00
FKUSR01681,12.9981723,77.5510317,Malleshwaram,2024-04-07 00:38:46+00:00
FKUSR00912,12.99057,77.5745991,Sheshadripuram,2024-04-07 00:30:46+00:00
FKUSR00380,12.9901564,77.5049394,Kamakshipalya,2024-04-07 00:30:46+00:00
FKUSR00609,12.8815908,77.5960183,Hulimavu,2024-04-07 00:27:46+00:00
FKUSR00213,12.9875169,77.5801741,High ground,2024-04-07 00:27:46+00:00
FKUSR00446,13.047597,77.5759712,Kodigehalli,2024-04-07 00:26:46+00:00
FKUSR00506,12.9293215,77.5838637,Jayanagara,2024-04-07 00:26:46+00:00
FKUSR01256,13.0154333,77.5554356,Malleshwaram,2024-04-07 00:17:46+00:00
FKUSR00190,12.9112518,77.5584804,K.S. Layout,2024-04-07 00:11:46+00:00
FKUSR00942,12.9855093,77.5723085,Sheshadripuram,2024-04-07 00:02:46+00:00
FKUSR00297,12.9634121,77.5841283,Halasuru Gate,2024-04-06 23:56:46+00:00
FKUSR00023,13.0087779,77.5544371,Malleshwaram,2024-04-06 23:56:46+00:00
FKUSR00534,13.099301,77.5973031,Yelahanka,2024-04-06 23:35:46+00:00
FKUSR00504,12.9680276,77.5361051,Vijayanagara,2024-04-06 23:32:46+00:00
FKUSR01059,12.8972641,77.5711237,K.S. Layout,2024-04-06 23:22:46+00:00
FKUSR00704,12.9382482,77.4926831,Jnanabharathi,2024-04-06 23:21:46+00:00
FKUSR02074,13.0313632,77.6356466,Hennuru,2024-04-06 23:19:46+00:00
FKUSR00121,12.9765661,77.5797746,Upparpet,2024-04-06 23:18:46+00:00
FKUSR01776,12.9656191,77.5853787,Halasuru Gate,2024-04-06 23:10:46+00:00
FKUSR01101,12.9718517,77.6470226,Jeevanbheemanagar,2024-04-06 23:01:46+00:00
FKUSR01646,12.9841883,77.6142267,Pulikeshinagar(F.Town),2024-04-06 22:56:46+00:00
FKUSR00836,12.901747,77.5942038,J.P. Nagar,2024-04-06 22:54:46+00:00
FKUSR01347,12.945181299307931,77.57131818069404,Basavanagudi,2024-04-06 22:53:46+00:00
FKUSR00352,12.9958872,77.6679684,Mahadevapura,2024-04-06 22:53:46+00:00
FKUSR00926,12.9937545,77.6066281,Pulikeshinagar(F.Town),2024-04-06 22:42:46+00:00
FKUSR00823,12.9944741,77.6156343,Pulikeshinagar(F.Town),2024-04-06 22:39:46+00:00
FKUSR00003,12.9767938,77.5795557,Upparpet,2024-04-06 22:37:46+00:00
FKUSR00664,12.9481672,77.5801038,Wilson Garden,2024-04-06 22:35:46+00:00
FKUSR02100,12.936985,77.6108161,Adugodi,2024-04-06 22:29:46+00:00
FKUSR00172,12.9790652,77.5750211,Upparpet,2024-04-06 22:28:46+00:00
FKUSR00553,12.9734661,77.5498694,Magadi Road,2024-04-06 22:25:46+00:00
FKUSR01031,12.9868152,77.7336433,Whitefield,2024-04-06 22:11:46+00:00
FKUSR01574,12.9135773,77.5724771,K.S. Layout,2024-04-06 22:01:46+00:00
FKUSR00489,13.0331884,77.6377273,Hennuru,2024-04-06 22:01:46+00:00
FKUSR01036,12.9692403,77.6058281,Ashok Nagar,2024-04-06 21:55:46+00:00
FKUSR00632,12.964284772917471,77.57695913808077,City Market,2024-04-06 21:51:46+00:00
FKUSR02069,12.9513478,77.7174868,Whitefield,2024-04-06 21:41:46+00:00
FKUSR00829,12.9542535,77.6226165,Ashok Nagar,2024-04-06 21:41:46+00:00
FKUSR01530,12.9657037,77.5868851,Halasuru Gate,2024-04-06 21:38:46+00:00
FKUSR01595,12.9261494,77.5859594,Jayanagara,2024-04-06 21:37:46+00:00
FKUSR00010,12.9984833,77.61017,Pulikeshinagar(F.Town),2024-04-06 21:36:46+00:00
FKUSR00873,13.0117457,77.5519583,Malleshwaram,2024-04-06 21:19:46+00:00
FKUSR00335,13.0548549,77.5075126,Chikkabanavara,2024-04-06 21:18:46+00:00
FKUSR00933,12.9679942,77.5747113,Chamarajpet,2024-04-06 21:16:46+00:00
FKUSR01469,12.955129,77.5926975,Wilson Garden,2024-04-06 21:15:46+00:00
FKUSR00945,12.9379108,77.5840143,Wilson Garden,2024-04-06 21:11:46+00:00
FKUSR01877,13.0090777,77.5834076,Sadashivanagar,2024-04-06 21:03:46+00:00
FKUSR00681,12.9311905,77.6071655,Mico Layout,2024-04-06 20:59:46+00:00
FKUSR00098,12.967764,77.5932256,Halasuru Gate,2024-04-06 20:55:46+00:00
FKUSR01354,13.0148866,77.5308775,Rajajinagar,2024-04-06 20:43:46+00:00
FKUSR00068,13.189499,77.680477,Devanahalli Airport,2024-04-06 20:33:46+00:00
FKUSR01063,12.9461563,77.5879988,Wilson Garden,2024-04-06 20:29:46+00:00
FKUSR01215,13.0455918,77.7499565,K.R. Pura,2024-04-06 20:26:46+00:00
FKUSR00781,12.9448417,77.59496,Wilson Garden,2024-04-06 19:57:46+00:00
FKUSR01239,13.0099246,77.5061607,Peenya,2024-04-06 19:48:46+00:00
FKUSR00346,12.9756922,77.5759695,Upparpet,2024-04-06 19:35:46+00:00
FKUSR00337,12.9775002,77.5780123,Upparpet,2024-04-06 19:33:46+00:00
FKUSR00443,12.9644903,77.5766218,City Market,2024-04-06 19:26:46+00:00
FKUSR00219,12.961453,77.5840624,Halasuru Gate,2024-04-06 19:20:46+00:00
FKUSR02046,12.9242753,77.6286506,Adugodi,2024-04-06 19:16:46+00:00
FKUSR02003,12.9351539,77.6118344,Adugodi,2024-04-06 08:58:46+00:00
FKUSR00587,13.0082692,77.6960205,K.R. Pura,2024-04-06 08:40:46+00:00
FKUSR01614,12.9738954,77.623236,Halasur,2024-04-06 08:31:46+00:00
FKUSR00943,12.9275064,77.6818998,HAL Old Airport,2024-04-06 08:29:46+00:00
FKUSR00505,12.9191826,77.5421704,Banashankari,2024-04-06 08:28:46+00:00
FKUSR01996,12.9828542,77.6128003,Shivajinagar,2024-04-06 08:27:46+00:00
FKUSR01694,12.8408489,77.6508047,Electronic City,2024-04-06 08:27:46+00:00
FKUSR02044,13.0099229,77.6972999,K.R. Pura,2024-04-06 08:21:46+00:00
FKUSR00965,12.9195074,77.5836948,Jayanagara,2024-04-06 07:51:46+00:00
FKUSR01278,12.9364125,77.6062709,Mico Layout,2024-04-06 07:44:46+00:00
FKUSR00757,12.9872628,77.5188014,Kamakshipalya,2024-04-06 07:41:46+00:00
FKUSR00188,12.9695425,77.5757581,City Market,2024-04-06 07:37:46+00:00
FKUSR00123,12.9804735,77.607405,Shivajinagar,2024-04-06 07:32:46+00:00
FKUSR00094,12.9780048,77.5738765,Upparpet,2024-04-06 07:32:46+00:00
FKUSR00596,12.9177586,77.5758629,Jayanagara,2024-04-06 07:26:46+00:00
FKUSR00212,12.8938638,77.5676665,K.S. Layout,2024-04-06 07:21:46+00:00
FKUSR01340,13.0276573,77.5432631,Yeshwanthpura,2024-04-06 07:08:46+00:00
FKUSR00930,13.0607352,77.4612472,Chikkabanavara,2024-04-06 06:43:46+00:00
FKUSR01643,12.8883724,77.5624874,Thalagattapura,2024-04-06 06:17:46+00:00
FKUSR00173,12.9645799,77.5547133,Magadi Road,2024-04-06 06:17:46+00:00
FKUSR01737,12.9125483,77.6351167,HSR Layout,2024-04-06 06:14:46+00:00
FKUSR01300,12.9357941,77.6152749,Adugodi,2024-04-06 06:13:46+00:00
FKUSR00016,12.930322077001057,77.68547642674574,HAL Old Airport,2024-04-06 06:12:46+00:00
FKUSR00393,12.9637475,77.5775067,City Market,2024-04-06 06:09:46+00:00
FKUSR00311,12.9242384,77.6733426,Bellandur,2024-04-06 06:09:46+00:00
FKUSR00191,12.9063426,77.6293083,HSR Layout,2024-04-06 06:06:46+00:00
FKUSR01623,13.0857342,77.6350799,Hennuru,2024-04-06 06:04:46+00:00
FKUSR01959,12.9811688,77.6101822,Shivajinagar,2024-04-06 06:03:46+00:00
FKUSR02027,13.0292504,77.6644876,Banaswadi,2024-04-06 05:59:46+00:00
FKUSR00045,12.8948353,77.6574732,Bellandur,2024-04-06 05:58:46+00:00
FKUSR00427,12.9968256,77.5682108,Malleshwaram,2024-04-06 05:57:46+00:00
FKUSR00958,12.9129035,77.6802158,Bellandur,2024-04-06 05:56:46+00:00
FKUSR01428,13.0839418,77.6346233,Hennuru,2024-04-06 05:52:46+00:00
FKUSR01220,12.9192779,77.6516745,HSR Layout,2024-04-06 05:45:46+00:00
FKUSR01764,12.9607535,77.5115418,Jnanabharathi,2024-04-06 05:36:46+00:00
FKUSR00012,12.9826148,77.6061027,Shivajinagar,2024-04-06 05:36:46+00:00
FKUSR01493,12.9069752,77.6010382,Mico Layout,2024-04-06 05:35:46+00:00
FKUSR01169,12.9225033,77.557345,Banashankari,2024-04-06 05:34:46+00:00
FKUSR00561,12.8818267,77.595845,J.P. Nagar,2024-04-06 05:31:46+00:00
FKUSR00595,13.0231106,77.5852009,R.T. Nagar,2024-04-06 05:30:46+00:00
FKUSR00529,13.0814116,77.5482588,Yelahanka,2024-04-06 05:29:46+00:00
FKUSR00022,13.0369175,77.521494,Peenya,2024-04-06 05:21:46+00:00
FKUSR00159,12.9729851,77.6165566,Halasur,2024-04-06 05:18:46+00:00
FKUSR00167,12.932834,77.6912224,HAL Old Airport,2024-04-06 05:17:46+00:00
FKUSR02020,12.9641404,77.5839721,Halasuru Gate,2024-04-06 05:16:46+00:00
FKUSR00200,12.9840888,77.5782111,High ground,2024-04-06 05:15:46+00:00
FKUSR00278,12.9579196,77.5862604,City Market,2024-04-06 05:14:46+00:00
FKUSR00034,13.0025317,77.6634088,Banaswadi,2024-04-06 05:13:46+00:00
FKUSR00806,12.9780686,77.5444408,Vijayanagara,2024-04-06 05:07:46+00:00
FKUSR00394,12.9603733,77.644006,Jeevanbheemanagar,2024-04-06 05:04:46+00:00
FKUSR00795,12.9880544,77.5559616,Rajajinagar,2024-04-06 04:59:46+00:00
FKUSR01194,12.9579879,77.5929454,Wilson Garden,2024-04-06 04:56:46+00:00
FKUSR00422,13.0083882,77.5484966,Rajajinagar,2024-04-06 04:51:46+00:00
FKUSR00970,12.9782969,77.6396867,Jeevanbheemanagar,2024-04-06 04:50:46+00:00
FKUSR00246,12.8897107,77.5633461,K.S. Layout,2024-04-06 04:48:46+00:00
FKUSR00599,12.9913184,77.588563,High ground,2024-04-06 04:47:46+00:00
FKUSR02016,12.9163161,77.6230825,Mico Layout,2024-04-06 04:45:46+00:00
FKUSR02181,12.875770329220847,77.54364630924594,Thalagattapura,2024-04-06 04:45:46+00:00
FKUSR00802,12.9606434,77.5710487,V.V.Puram (C.Pet),2024-04-06 04:41:46+00:00
FKUSR00152,12.9569964,77.5774552,City Market,2024-04-06 04:40:46+00:00
FKUSR00109,12.9933635,77.6624619,Banaswadi,2024-04-06 04:25:46+00:00
FKUSR00354,13.0474681,77.4989354,Peenya,2024-04-06 04:18:46+00:00
FKUSR00035,12.9736082,77.5796497,Upparpet,2024-04-06 04:14:46+00:00
FKUSR00291,12.9312536,77.6073251,Mico Layout,2024-04-06 04:13:46+00:00
FKUSR00602,12.9620953,77.5843903,Halasuru Gate,2024-04-06 04:12:46+00:00
FKUSR00799,12.8605424,77.6475206,Electronic City,2024-04-06 04:02:46+00:00
FKUSR00459,12.9137611,77.6779288,Bellandur,2024-04-06 03:59:46+00:00
FKUSR01461,13.1222264,77.6305257,Chikkajala,2024-04-06 03:59:46+00:00
FKUSR01066,13.0404277,77.5186728,Peenya,2024-04-06 03:55:46+00:00
FKUSR01721,12.9610626,77.5875406,Halasuru Gate,2024-04-06 03:54:46+00:00
FKUSR00629,12.9803563,77.6033957,Shivajinagar,2024-04-06 03:51:46+00:00
FKUSR01876,12.9702554,77.6411215,Jeevanbheemanagar,2024-04-06 03:38:46+00:00
FKUSR00436,13.0476587,77.5759864,Kodigehalli,2024-04-06 03:35:46+00:00
FKUSR00177,12.9720643,77.6257207,Halasur,2024-04-06 03:16:46+00:00
FKUSR00856,13.0125004,77.5538777,Malleshwaram,2024-04-06 02:59:46+00:00
FKUSR00429,13.0077739,77.692396,K.R. Pura,2024-04-06 02:45:46+00:00
FKUSR01343,12.9793139,77.7513264,Whitefield,2024-04-06 02:40:46+00:00
FKUSR01269,13.0488221,77.5496117,Jalahalli,2024-04-06 02:40:46+00:00
FKUSR01030,13.0084375,77.5485496,Rajajinagar,2024-04-06 02:39:46+00:00
FKUSR00663,12.9153224,77.6987676,Bellandur,2024-04-06 02:19:46+00:00
FKUSR01517,12.9868499,77.5804362,High ground,2024-04-06 02:19:46+00:00
FKUSR01275,12.978265,77.6286937,Jeevanbheemanagar,2024-04-06 02:07:46+00:00
FKUSR00027,12.9791843,77.577427,Upparpet,2024-04-06 02:03:46+00:00
FKUSR00075,12.976812,77.5794439,Upparpet,2024-04-06 01:41:46+00:00
FKUSR01637,12.9642767,77.55499,Magadi Road,2024-04-06 01:21:46+00:00
FKUSR01289,12.9455329,77.5711931,Basavanagudi,2024-04-06 01:19:46+00:00
FKUSR00117,12.9810713,77.6099669,Shivajinagar,2024-04-06 01:18:46+00:00
FKUSR00137,12.978268,77.5442057,Magadi Road,2024-04-06 01:15:46+00:00
FKUSR01556,13.0231983,77.5847829,Kodigehalli,2024-04-06 01:05:46+00:00
FKUSR00723,12.9394052,77.5769502,Basavanagudi,2024-04-06 01:02:46+00:00
FKUSR02015,13.0574151,77.4729951,Chikkabanavara,2024-04-06 00:52:46+00:00
FKUSR02001,12.9286317,77.580425,Jayanagara,2024-04-06 00:46:46+00:00
FKUSR01488,12.9558472,77.7184034,Whitefield,2024-04-06 00:44:46+00:00
FKUSR00449,12.926693,77.5688128,Banashankari,2024-04-06 00:30:46+00:00
FKUSR01221,12.9428865,77.5713476,Basavanagudi,2024-04-06 00:25:46+00:00
FKUSR00385,12.9397164,77.6941596,HAL Old Airport,2024-04-06 00:16:46+00:00
FKUSR01828,12.9201698,77.5140677,Kengeri,2024-04-06 00:12:46+00:00
FKUSR01677,13.0485241,77.4987251,Chikkabanavara,2024-04-06 00:11:46+00:00
FKUSR01477,12.9757106,77.5710231,Chamarajpet,2024-04-05 23:52:46+00:00
FKUSR00509,12.9146393,77.5733123,K.S. Layout,2024-04-05 23:52:46+00:00
FKUSR00523,12.9790025,77.6954745,Mahadevapura,2024-04-05 23:38:46+00:00
FKUSR01649,13.0144939,77.5567034,Malleshwaram,2024-04-05 23:38:46+00:00
FKUSR00142,12.9711181,77.5970345,Cubbon Park,2024-04-05 23:35:46+00:00
FKUSR00697,13.0440659,77.5540318,Jalahalli,2024-04-05 23:34:46+00:00
FKUSR00801,12.9939963,77.5890822,High ground,2024-04-05 23:26:46+00:00
FKUSR00084,13.0476713,77.5763793,Kodigehalli,2024-04-05 23:14:46+00:00
FKUSR00001,12.9268834,77.6789074,Bellandur,2024-04-05 23:01:46+00:00
FKUSR01153,12.9649294,77.5841282,Halasuru Gate,2024-04-05 22:37:46+00:00
FKUSR02193,13.0501342,77.5528065,Jalahalli,2024-04-05 22:36:46+00:00
FKUSR00404,12.9757334,77.561882,Magadi Road,2024-04-05 22:36:46+00:00
FKUSR01541,13.0427234,77.5899599,Kodigehalli,2024-04-05 22:35:46+00:00
FKUSR01102,12.9764798,77.5757654,Upparpet,2024-04-05 22:32:46+00:00
FKUSR00889,12.9932568,77.5390159,Vijayanagara,2024-04-05 22:31:46+00:00
FKUSR02024,12.9611615,77.5111988,Jnanabharathi,2024-04-05 22:29:46+00:00
FKUSR01549,12.9421477,77.6223044,Adugodi,2024-04-05 22:26:46+00:00
FKUSR01465,12.9283887,77.6192804,Adugodi,2024-04-05 22:26:46+00:00
FKUSR00349,12.9432333,77.5708983,Basavanagudi,2024-04-05 22:20:46+00:00
FKUSR00265,12.9790377,77.6952711,Mahadevapura,2024-04-05 22:18:46+00:00
FKUSR00485,13.0276912,77.5746748,Sadashivanagar,2024-04-05 22:14:46+00:00
FKUSR01431,13.0114676,77.5795845,Sadashivanagar,2024-04-05 22:09:46+00:00
FKUSR01671,13.0500566,77.5926268,Kodigehalli,2024-04-05 21:54:46+00:00
FKUSR01519,12.983935470673549,77.64058857537994,Jeevanbheemanagar,2024-04-05 21:44:46+00:00
FKUSR01570,13.0088408,77.5802719,Sadashivanagar,2024-04-05 21:43:46+00:00
FKUSR00215,12.9743989,77.5475988,Vijayanagara,2024-04-05 21:40:46+00:00
FKUSR00197,12.946384,77.529591,Byatarayanapura,2024-04-05 21:40:46+00:00
FKUSR01687,12.8946729,77.6573745,HSR Layout,2024-04-05 21:37:46+00:00
FKUSR00307,12.9573197,77.5861176,Wilson Garden,2024-04-05 21:31:46+00:00
FKUSR00065,12.9193567,77.6215183,Madiwala,2024-04-05 21:26:46+00:00
FKUSR01659,12.9325607,77.6915883,HAL Old Airport,2024-04-05 21:07:46+00:00
FKUSR00110,12.9565427,77.7012097,HAL Old Airport,2024-04-05 21:07:46+00:00
FKUSR00050,12.9676174,77.5360537,Vijayanagara,2024-04-05 20:54:46+00:00
FKUSR01302,13.051133,77.5933358,Kodigehalli,2024-04-05 20:44:46+00:00
FKUSR02013,13.1402006,77.6177245,Chikkajala,2024-04-05 20:37:46+00:00
FKUSR01946,13.0005805,77.6756902,Banaswadi,2024-04-05 20:09:46+00:00
FKUSR00792,13.0004229,77.6774799,Mahadevapura,2024-04-05 20:02:46+00:00
FKUSR00813,12.9669558,77.6577651,Jeevanbheemanagar,2024-04-05 20:01:46+00:00
FKUSR00702,13.046106,77.5224341,Jalahalli,2024-04-05 19:35:46+00:00
FKUSR00226,13.0519957,77.7614202,K.R. Pura,2024-04-05 19:29:46+00:00
FKUSR00327,12.9645091,77.5763665,City Market,2024-04-05 19:25:46+00:00
FKUSR01947,13.0010688,77.6120828,Pulikeshinagar(F.Town),2024-04-05 18:31:46+00:00
FKUSR00998,12.9537093,77.5426724,Byatarayanapura,2024-04-05 17:58:46+00:00
FKUSR01129,12.9115871,77.626439,HSR Layout,2024-04-05 10:05:46+00:00
FKUSR00547,12.9744234,77.5779882,Upparpet,2024-04-05 09:22:46+00:00
FKUSR01609,12.9439737,77.5736929,Basavanagudi,2024-04-05 09:16:46+00:00
FKUSR00037,12.9814966,77.6102463,Shivajinagar,2024-04-05 08:58:46+00:00
FKUSR00690,13.183819,77.679579,Chikkajala,2024-04-05 08:09:46+00:00
FKUSR00531,13.0607172,77.4612334,Chikkabanavara,2024-04-05 07:58:46+00:00
FKUSR01191,13.0500399,77.5078092,Chikkabanavara,2024-04-05 07:27:46+00:00
FKUSR00295,12.98243535659878,77.56276787700165,Magadi Road,2024-04-05 07:08:46+00:00
FKUSR00375,12.926565,77.5506924,Banashankari,2024-04-05 06:45:46+00:00
FKUSR01891,13.0419869,77.5145094,Peenya,2024-04-05 06:31:46+00:00
FKUSR01656,13.0094246,77.696754,K.R. Pura,2024-04-05 06:19:46+00:00
FKUSR01997,13.009176,77.5807509,Sadashivanagar,2024-04-05 06:16:46+00:00
FKUSR01940,12.9676989,77.5791618,Halasuru Gate,2024-04-05 06:06:46+00:00
FKUSR00382,13.0427103,77.5147571,Chikkabanavara,2024-04-05 06:05:46+00:00
FKUSR01832,12.9462286,77.5878868,Wilson Garden,2024-04-05 05:54:46+00:00
FKUSR01246,12.9719271,77.5078529,Jnanabharathi,2024-04-05 05:52:46+00:00
FKUSR00329,12.9816929,77.6081246,Shivajinagar,2024-04-05 05:50:46+00:00
FKUSR01353,12.9819498,77.6104231,Shivajinagar,2024-04-05 05:46:46+00:00
FKUSR01994,12.9741792,77.609439,Ashok Nagar,2024-04-05 05:43:46+00:00
FKUSR01962,13.2449849,77.7129478,Devanahalli Airport,2024-04-05 05:38:46+00:00
FKUSR00467,13.00903,77.5838474,Sadashivanagar,2024-04-05 05:37:46+00:00
FKUSR00042,12.976197,77.5527597,Magadi Road,2024-04-05 05:26:46+00:00
FKUSR00439,13.0966724,77.5783852,Yelahanka,2024-04-05 05:19:46+00:00
FKUSR00133,12.9274651,77.580512,Jayanagara,2024-04-05 05:00:46+00:00
FKUSR01974,13.0103835,77.6979345,K.R. Pura,2024-04-05 04:45:46+00:00
FKUSR00605,12.9799768,77.5543381,Magadi Road,2024-04-05 04:40:46+00:00
FKUSR01988,12.9226508,77.6514637,HSR Layout,2024-04-05 04:32:46+00:00
FKUSR01369,12.987268,77.5802155,High ground,2024-04-05 04:11:46+00:00
FKUSR00885,12.9644384,77.7486501,Whitefield,2024-04-05 04:09:46+00:00
FKUSR01968,12.9736845,77.5088948,Jnanabharathi,2024-04-05 04:07:46+00:00
FKUSR00864,12.975343,77.5524523,Magadi Road,2024-04-05 04:01:46+00:00
FKUSR01952,12.961615815546535,77.63479408434304,Halasur,2024-04-05 03:57:46+00:00
FKUSR00495,13.032537,77.5696429,Sadashivanagar,2024-04-05 03:51:46+00:00
FKUSR01098,12.9649047,77.5840492,Halasuru Gate,2024-04-05 03:31:46+00:00
FKUSR01232,12.9650012,77.5840776,Halasuru Gate,2024-04-05 03:25:46+00:00
